name,path,emotion,text
27_neutral_fear_f_070,neutral_fear_27/27_neutral_fear_f_070.wav,fear,"Да, это мое хобби и моя работа"
40_enthusiasm_fear_f_090,enthusiasm_fear_40/40_enthusiasm_fear_f_090.wav,fear,Я точно не выдержу 20 20 это очень много
18_happiness_neutral_n_030,happiness_neutral_18/18_happiness_neutral_n_030.wav,neutral,Kuta.
08_sadness_anger a_180,08_sadness_anger/08_sadness_anger a_180.wav,anger,"Далеко, зато по деньгам!"
29_happiness_fear_h_120,happiness_fear_29/29_happiness_fear_h_120.wav,happiness,Давайте рыжую пришлю.
10_happiness_anger a_060,10_happiness_anger/10_happiness_anger a_060.wav,anger,"Как в чём? Я здесь вкалываю. 24 на 7. Я пишу доклады. Я ему, извините, кофе каждый день приношу, а в отпуск едешь ты! Это неправильно! И вообще я в отпуске три года не была!"
11_anger_disgust a_110,11_disgust_anger/11_anger_disgust a_110.wav,anger,"Я смущаю, каким таким образом?"
26_enthusiasm_happiness_h_020,enthusiasm_happiness_26/26_enthusiasm_happiness_h_020.wav,happiness,"Нет, ну, у тебя же, может быть, есть какие-то желания, предпочтения."
16_sadness_disgust_s_020,sadness_disgust_16/16_sadness_disgust_s_020.wav,sadness,"Но ты ведь понимаешь, что наша семья не полная. Ребёнок — это счастье. Он будет рядом, он будет улыбаться тебе."
34_anger_fear_a_110,anger_fear_34/34_anger_fear_a_110.wav,anger,"Ну я вас не заметила, вы ехали задом."
46_sadness_disgust_d_061,sadness_disgust_46/46_sadness_disgust_d_061.wav,disgust,"Пусть собирают на лекции, собирают вместе с детьми. Но вы подумайте сами, куда идут наши налоги? Нет, ну это просто безобразие. За что я плачу?"
47_enthusiasm_sadness_s_110,enthusiasm_sadness_47/47_enthusiasm_sadness_s_110.wav,sadness,"Там и выход в интернет, наверное, тоже есть."
34_anger_fear_a_050,anger_fear_34/34_anger_fear_a_050.wav,anger,"ты не понимаешь, Нена, детка ты не понимаешь, ты разбила мне машину мою машину разбила"
36_disgust_happiness_d_060,disgust_happiness_36/36_disgust_happiness_d_060.wav,disgust,"Мне скажите, зачем вам этот компьютер? Вот вы такая вот девушка, зачем вам этот компьютер?"
17_neutral_disgust_d_040,neutral_disgust_17/17_neutral_disgust_d_040.wav,disgust,Обращайтесь ко мне Алла
42_anger_fear_f_030,anger_fear_42/42_anger_fear_f_030.wav,fear,"Послушайте, у вас есть дети?"
42_anger_fear_a_030,anger_fear_42/42_anger_fear_a_030.wav,anger,Каждый день меня будит по ночам!
44_neutral_anger_n_140,neutral_anger_44/44_neutral_anger_n_140.wav,neutral,Я не могу воспринять это кучей.
18_happiness_neutral_n_080,happiness_neutral_18/18_happiness_neutral_n_080.wav,neutral,"Да, ходить в кино, списывать домашку."
41_fear_disgust_f_030,fear_disgust_41/41_fear_disgust_f_030.wav,fear,"Потому что я не знаю ни одного предмета, ни одного билета, вообще ничего не знаю."
23_happiness_neutral_h_050,happiness_neutral_23/23_happiness_neutral_h_050.wav,happiness,"Это прекрасный музыкальный спектакль, который написали, между прочим, много лет назад. И он будет в твой день рождения!"
11_anger_disgust a_080,11_disgust_anger/11_anger_disgust a_080.wav,anger,Ничего себе заявляете.
29_happiness_fear_h_090,happiness_fear_29/29_happiness_fear_h_090.wav,happiness,"Как же третье? А и десерт, конечно!"
15_enthusiasm_sadness_s_031,enthusiasm_sadness_15/15_enthusiasm_sadness_s_031.wav,sadness,"Нет у меня пожеланий, я даже тестированию не очень уверен. Вы же поймите, у меня нулевой уровень. Я этим всем сейчас занялся только потому что..."
31_fear_enthusiasm_e_050,fear_enthusiasm_31/31_fear_enthusiasm_e_050.wav,enthusiasm,"Мам, ты сильно преувеличиваешь."
29_happiness_fear_f_130,happiness_fear_29/29_happiness_fear_f_130.wav,fear,"Ну вот... Я не знаю, кого... Пожалуйста, ну кого..."
30_fear_happiness_h_020,fear_happiness_30/30_fear_happiness_h_020.wav,happiness,"Я так рада, что я смогла к вам попасть. Извините, что я без записи, потому что у меня к вам очень-очень классная новость. Просто новость огонь! Вы будете очень рады и довольны!"
23_happiness_neutral_n_060,happiness_neutral_23/23_happiness_neutral_n_060.wav,neutral,"хочу на сцену, но в другом качестве"
03_disgust_neutral n_040,03_disgust_neutral/03_disgust_neutral n_040.wav,neutral,"Видите, мы думаем о качестве нашего образования."
14_anger_fear_a_150,anger_fear_14/14_anger_fear_a_150.wav,anger,"Вы должны уволиться с этой работы до того, как я позвоню начальству. До свидания!"
30_fear_happiness_h_082,fear_happiness_30/30_fear_happiness_h_082.wav,happiness,После этого мы этот проект можем масштабировать в других районах города.
24_sadness_enthusiasm_s_092,sadness_enthusiasm_24/24_sadness_enthusiasm_s_092.wav,sadness,"Там был, а чё ты там делал? Потом будет не верить, а бабы там были или не были."
16_sadness_disgust_d_070,sadness_disgust_16/16_sadness_disgust_d_070.wav,disgust,"Да, как раз таки вот счастье твоей мамы это самое главное в нашей жизни. Она, конечно, замечательная женщина, но я не готов к такому раскладу."
26_enthusiasm_happiness_e_090,enthusiasm_happiness_26/26_enthusiasm_happiness_e_090.wav,enthusiasm,Ты намекаешь про Египет?
23_happiness_neutral_n_040,happiness_neutral_23/23_happiness_neutral_n_040.wav,neutral,Что это такое?
09_neutral_happiness h_010,09_neutral_happiness/09_neutral_happiness h_010.wav,happiness,Добрый день.
26_enthusiasm_happiness_h_110,enthusiasm_happiness_26/26_enthusiasm_happiness_h_110.wav,happiness,"Ну, я не знаю, надо решить вопрос с работой, с отпуском, опять же, со временем года, посмотреть погоду, посмотреть когда летают самолеты."
11_anger_disgust a_170,11_disgust_anger/11_anger_disgust a_170.wav,anger,"Ну хорошо, не ведите меня, ставьте велосипед на улице, я вам деньги в конверте поставлю под березы и всё, заберу."
30_fear_happiness_h_090,fear_happiness_30/30_fear_happiness_h_090.wav,happiness,Вы же у меня гениальный начальник!
30_fear_happiness_f_140,fear_happiness_30/30_fear_happiness_f_140.wav,fear,Просчитывайте.
38_happiness_neutral_h_080,happiness_neutral_38/38_happiness_neutral_h_080.wav,happiness,"Да, конечно, если можно, пришлите домой, конечно. Улица Ленина, дом 5."
25_anger_disgust_a_060,anger_disgust_25/25_anger_disgust_a_060.wav,anger,"Да, теперь вы наседаете, звоните мне ежедневно и даже угрожаете мне!"
21_happiness_anger_a_130,happiness_anger_21/21_happiness_anger_a_130.wav,anger,"Будьте повнимательнее, пожалуйста!"
